time_step,time,target_vel,intensity,current_joint,min_distance
1780,1725343159.6456463,"[-0.01072296779602766, -0.29457443952560425, -0.009383199736475945, 0.22811539471149445, -0.0048703383654356, 0.08438822627067566, -0.005565911065787077]",2.9420981407165527,"[1.7251900434494019, 0.48024100065231323, 0.01517490018159151, -1.4879499673843384, 0.0021332399919629097, 3.046060085296631, 0.7858480215072632]",0.040289510041475296
1781,1725343159.6694505,"[-0.010329683311283588, -0.28382018208503723, -0.009036803618073463, 0.21979154646396637, -0.004691206384450197, 0.08130814880132675, -0.005362009163945913]",2.921015977859497,"[1.7253999710083008, 0.4801050126552582, 0.01518150046467781, -1.4879800081253052, 0.002132530091330409, 3.046060085296631, 0.7858480215072632]",0.040394920855760574
1782,1725343159.6932619,"[-0.009453855454921722, -0.25981029868125916, -0.0082672368735075, 0.2012099027633667, -0.004293529782444239, 0.07443228363990784, -0.004908595699816942]",2.871575355529785,"[1.7255699634552002, 0.47984498739242554, 0.015196500346064568, -1.4879900217056274, 0.0021305999252945185, 3.046060085296631, 0.7858459949493408]",0.04064212366938591
1783,1725343159.7171483,"[-0.007998988963663578, -0.21989557147026062, -0.006991879548877478, 0.1703202873468399, -0.003634035587310791, 0.06300238519906998, -0.004155983682721853]",2.778022289276123,"[1.7256799936294556, 0.4793500006198883, 0.015210100449621677, -1.4880199432373047, 0.0021312099415808916, 3.0460500717163086, 0.7858449816703796]",0.04110988974571228
1784,1725343159.7410417,"[-0.21846814453601837, -0.0088754091411829, -0.1710568219423294, -0.009111877530813217, 0.015685424208641052, 0.002745854901149869, -0.006455454975366592]",2.6966395378112793,"[1.7257000207901, 0.4786840081214905, 0.015222299844026566, -1.4880499839782715, 0.0021305999252945185, 3.046060085296631, 0.7858480215072632]",0.041516803205013275
1785,1725343159.764934,"[-0.25747817754745483, -0.01039499044418335, -0.2016526162624359, -0.01079822238534689, 0.018478792160749435, 0.003221165621653199, -0.007623294834047556]",2.6847305297851562,"[1.7256799936294556, 0.4777500033378601, 0.015201699919998646, -1.4881199598312378, 0.002131920075044036, 3.046060085296631, 0.785847008228302]",0.04157634824514389
1786,1725343159.7888575,"[-0.24349245429039001, -0.009757574647665024, -0.19076144695281982, -0.010272729210555553, 0.017467593774199486, 0.003029839601367712, -0.007224589120596647]",2.656613349914551,"[1.7256300449371338, 0.4766710102558136, 0.015097199939191341, -1.48826003074646, 0.002135290065780282, 3.046060085296631, 0.7858480215072632]",0.041716933250427246
1787,1725343159.8127677,"[-0.22114203870296478, -0.008794676512479782, -0.17332980036735535, -0.00938628800213337, 0.015856916084885597, 0.0027350573800504208, -0.006576456129550934]",2.6044907569885254,"[1.725540041923523, 0.4754739999771118, 0.01486270036548376, -1.4886200428009033, 0.0021346700377762318, 3.046060085296631, 0.7858480215072632]",0.041977547109127045
1788,1725343159.8367734,"[-0.1946142613887787, -0.007673646789044142, -0.15262854099273682, -0.008308472111821175, 0.013948175124824047, 0.0023918980732560158, -0.005801859311759472]",2.527815341949463,"[1.7253400087356567, 0.4741060137748718, 0.01458869967609644, -1.4892200231552124, 0.0021359999664127827, 3.046060085296631, 0.7858459949493408]",0.04236092418432236
1789,1725343159.860647,"[-0.16898660361766815, -0.006601277273148298, -0.13262875378131866, -0.00725854467600584, 0.012105089612305164, 0.002062798710539937, -0.005052079446613789]",2.4329612255096436,"[1.725059986114502, 0.47254300117492676, 0.014289299957454205, -1.4900699853897095, 0.002136710099875927, 3.046060085296631, 0.7858499884605408]",0.04283519461750984
1790,1725343159.8844016,"[-0.1418381780385971, -0.005480524618178606, -0.11141546815633774, -0.00612990278750658, 0.010154911316931248, 0.0017191478982567787, -0.00425324309617281]",2.321701765060425,"[1.724679946899414, 0.4708009958267212, 0.013999300077557564, -1.4910500049591064, 0.0021379198879003525, 3.046060085296631, 0.7858459949493408]",0.04339149221777916
1791,1725343159.9080338,"[-0.11274346709251404, -0.0043001738376915455, -0.08864151686429977, -0.004901491571217775, 0.008067598566412926, 0.0013565050903707743, -0.0033910113852471113]",2.194857120513916,"[1.7241899967193604, 0.4689140021800995, 0.013731099665164948, -1.4920899868011475, 0.002135280054062605, 3.0460500717163086, 0.7858459949493408]",0.044025715440511703
1792,1725343159.9318247,"[-0.09920051693916321, -0.003730291500687599, -0.07806051522493362, -0.004338659346103668, 0.007095225155353546, 0.001185154658742249, -0.002992453286424279]",2.0765717029571533,"[1.723680019378662, 0.4670250117778778, 0.013552499935030937, -1.4930200576782227, 0.002138040028512478, 3.0460500717163086, 0.785843014717102]",0.04461714252829552
1793,1725343159.955477,"[-0.08758537471294403, -0.003241049824282527, -0.06898516416549683, -0.0038610317278653383, 0.006260894238948822, 0.0010375740239396691, -0.0026516166981309652]",1.9676263332366943,"[1.7231700420379639, 0.46487900614738464, 0.013464899733662605, -1.4940099716186523, 0.0021354099735617638, 3.0460500717163086, 0.7858480215072632]",0.04516186937689781
1794,1725343159.9791415,"[-0.08024951815605164, -0.0029195304960012436, -0.06326685100793839, -0.0035713890101760626, 0.005732669960707426, 0.0009415533277206123, -0.002439242321997881]",1.8717968463897705,"[1.722730040550232, 0.46263399720191956, 0.013397499918937683, -1.4949599504470825, 0.002139969961717725, 3.0460400581359863, 0.7858449816703796]",0.04564101621508598
1795,1725343160.0029895,"[-0.0735347792506218, -0.0026259254664182663, -0.05802798271179199, -0.0033096694387495518, 0.005249238573014736, 0.0008531723287887871, -0.0022449365351349115]",1.7871508598327637,"[1.7223600149154663, 0.46025601029396057, 0.013333000242710114, -1.4958399534225464, 0.002136769937351346, 3.0460400581359863, 0.7858480215072632]",0.04606424644589424
1796,1725343160.0267782,"[-0.07753854244947433, -0.0027170483954250813, -0.06123827025294304, -0.003533865325152874, 0.005531053990125656, 0.0008887992589734495, -0.0023775012232363224]",1.7257424592971802,"[1.7221399545669556, 0.45795801281929016, 0.013249999843537807, -1.4964799880981445, 0.00213939999230206, 3.0460400581359863, 0.7858440279960632]",0.04637128859758377
1797,1725343160.0504527,"[-0.09004431962966919, -0.003094904590398073, -0.07116325944662094, -0.004159651231020689, 0.006418795790523291, 0.0010190544417127967, -0.0027726078405976295]",1.6941169500350952,"[1.722059965133667, 0.45577800273895264, 0.013208400458097458, -1.4968199729919434, 0.002140579978004098, 3.0460400581359863, 0.785847008228302]",0.046529415994882584
1798,1725343160.074177,"[-0.10250609368085861, -0.0034563352819532156, -0.08105316013097763, -0.004798884969204664, 0.007302910555154085, 0.0011456366628408432, -0.003168360097333789]",1.6859451532363892,"[1.7220699787139893, 0.45380300283432007, 0.013216899707913399, -1.4968700408935547, 0.0021382500417530537, 3.0460400581359863, 0.7858449816703796]",0.046570274978876114
1799,1725343160.097954,"[-0.10520220547914505, -0.003475190605968237, -0.08322831243276596, -0.004995347931981087, 0.007490749470889568, 0.0011600619181990623, -0.0032646034378558397]",1.6831512451171875,"[1.722100019454956, 0.45173999667167664, 0.013244600035250187, -1.496899962425232, 0.0021321799140423536, 3.0460400581359863, 0.7858440279960632]",0.046584244817495346
1800,1725343160.1216605,"[-0.0989883542060852, -0.0031967510003596544, -0.07835299521684647, -0.00476723350584507, 0.007045069243758917, 0.001076623797416687, -0.003083297051489353]",1.6726078987121582,"[1.722100019454956, 0.44962000846862793, 0.01324469968676567, -1.496880054473877, 0.002134009962901473, 3.0460400581359863, 0.7858459949493408]",0.04663696140050888
1801,1725343160.145415,"[-0.09726687520742416, -0.0030669181142002344, -0.07703341543674469, -0.004753750748932362, 0.00691951671615243, 0.0010426165536046028, -0.0030414897482842207]",1.6619952917099,"[1.722100019454956, 0.4474020004272461, 0.013248800300061703, -1.496899962425232, 0.002134900074452162, 3.0460400581359863, 0.785843014717102]",0.04669002443552017
1802,1725343160.1693897,"[-0.09340181201696396, -0.0028678709641098976, -0.07401708513498306, -0.0046366495080292225, 0.00664189038798213, 0.000985441729426384, -0.0029323678463697433]",1.6484419107437134,"[1.7220900058746338, 0.4450109899044037, 0.013245400041341782, -1.4969199895858765, 0.002135730115696788, 3.046030044555664, 0.7858480215072632]",0.04675779119133949
1803,1725343160.1930957,"[-0.09171991050243378, -0.002734922803938389, -0.07273165136575699, -0.004630231764167547, 0.0065201628021895885, 0.0009510722011327744, -0.002891767304390669]",1.635508418083191,"[1.7220900058746338, 0.44242799282073975, 0.013239599764347076, -1.496940016746521, 0.002133480040356517, 3.046030044555664, 0.7858459949493408]",0.04682245850563049
1804,1725343160.2168055,"[-0.08878060430288315, -0.002565341768786311, -0.07044785469770432, -0.004559019114822149, 0.006309863645583391, 0.0009041862213052809, -0.002810745732858777]",1.621369481086731,"[1.7220799922943115, 0.43975600600242615, 0.013235500082373619, -1.496940016746521, 0.0021327899303287268, 3.046030044555664, 0.785847008228302]",0.046893153339624405
1805,1725343160.2406294,"[-0.08755100518465042, -0.002441425807774067, -0.06953094899654388, -0.004586211405694485, 0.00622129300609231, 0.0008730239351280034, -0.00278558861464262]",1.6085902452468872,"[1.7220900058746338, 0.43661099672317505, 0.013241199776530266, -1.4970999956130981, 0.0021345498971641064, 3.046030044555664, 0.7858459949493408]",0.046957049518823624
1806,1725343160.2644002,"[-0.08327062427997589, -0.0022338046692311764, -0.0661904513835907, -0.004451938439160585, 0.005916885565966368, 0.0008119448903016746, -0.0026624377351254225]",1.5927711725234985,"[1.7220799922943115, 0.4332849979400635, 0.013248399831354618, -1.497249960899353, 0.002131340093910694, 3.046020030975342, 0.7858449816703796]",0.04703614488244057
1807,1725343160.2882307,"[-0.08431773632764816, -0.0021749865263700485, -0.06707921624183655, -0.0045979879796504974, 0.00599269475787878, 0.0008044416317716241, -0.0027079693973064423]",1.5817339420318604,"[1.7220900058746338, 0.43001601099967957, 0.013258400373160839, -1.4973200559616089, 0.0021331000607460737, 3.046030044555664, 0.7858480215072632]",0.04709133133292198
1808,1725343160.31207,"[-0.07804737985134125, -0.0019375153351575136, -0.06213727593421936, -0.004331330303102732, 0.005549423396587372, 0.0007300055003724992, -0.002515655243769288]",1.5645930767059326,"[1.7220699787139893, 0.4269939959049225, 0.01323769986629486, -1.497290015220642, 0.0021381299011409283, 3.046030044555664, 0.785847008228302]",0.0471770353615284
1809,1725343160.3358698,"[-0.07960916310548782, -0.0019014154095202684, -0.06343121826648712, -0.004497853107750416, 0.005663760006427765, 0.0007295772666111588, -0.0025754321832209826]",1.55320405960083,"[1.7220699787139893, 0.42384201288223267, 0.013241900131106377, -1.4973100423812866, 0.002135579939931631, 3.046030044555664, 0.7858480215072632]",0.047233980149030685
1810,1725343160.3594978,"[-0.0794617161154747, -0.0018256375333294272, -0.0633653849363327, -0.00457012327387929, 0.00565748754888773, 0.0007134403567761183, -0.002579712076112628]",1.5440503358840942,"[1.7220799922943115, 0.42061999440193176, 0.013249999843537807, -1.4973299503326416, 0.0021312700118869543, 3.046020030975342, 0.7858459949493408]",0.04727974906563759
1811,1725343160.3832622,"[-0.07842353731393814, -0.0017308748792856932, -0.06258898973464966, -0.0045911273919045925, 0.005589772015810013, 0.0006901253364048898, -0.002554099541157484]",1.5354583263397217,"[1.7220900058746338, 0.4172689914703369, 0.013259000144898891, -1.497290015220642, 0.002133260015398264, 3.046030044555664, 0.7858440279960632]",0.04732270911335945
1812,1725343160.4071379,"[-0.07587549090385437, -0.0016112204175442457, -0.06060788407921791, -0.004519280977547169, 0.005415031686425209, 0.0006546888616867363, -0.0024784517008811235]",1.5252704620361328,"[1.722100019454956, 0.4138529896736145, 0.013256900012493134, -1.4973100423812866, 0.0021331000607460737, 3.046020030975342, 0.785843014717102]",0.04737364873290062
1813,1725343160.4311156,"[-0.07246258109807968, -0.0014773285947740078, -0.057938676327466965, -0.004395659081637859, 0.005180503707379103, 0.000612670264672488, -0.0023737794253975153]",1.5126558542251587,"[1.722100019454956, 0.41001400351524353, 0.013256900012493134, -1.4973599910736084, 0.002136710099875927, 3.046020030975342, 0.7858459949493408]",0.04743672162294388
1814,1725343160.45488,"[-0.07057027518749237, -0.001385807991027832, -0.05648091807961464, -0.004355189856141806, 0.005055704154074192, 0.000585678790230304, -0.002317271661013365]",1.500178337097168,"[1.722100019454956, 0.4061560034751892, 0.013251599855720997, -1.497380018234253, 0.002131599932909012, 3.046020030975342, 0.7858459949493408]",0.04749910905957222
1815,1725343160.4786382,"[-0.07068905979394913, -0.0013448020908981562, -0.056627143174409866, -0.004429222550243139, 0.005076155066490173, 0.0005778484046459198, -0.0023249248042702675]",1.4905253648757935,"[1.722100019454956, 0.4024899899959564, 0.013256900012493134, -1.4973299503326416, 0.0021317999344319105, 3.046020030975342, 0.785847008228302]",0.04754737392067909
1816,1725343160.502351,"[-0.0699414387345314, -0.0012984590139240026, -0.056077808141708374, -0.004442104138433933, 0.0050349789671599865, 0.0005647047655656934, -0.0023031376767903566]",1.481928825378418,"[1.7221100330352783, 0.3989819884300232, 0.013255300000309944, -1.4973299503326416, 0.002132439985871315, 3.046020030975342, 0.7858480215072632]",0.047590356320142746
1817,1725343160.5262167,"[-0.07008463144302368, -0.0012783088022843003, -0.056238628923892975, -0.004503430798649788, 0.0050585088320076466, 0.0005606580525636673, -0.0023094257339835167]",1.4753694534301758,"[1.7221200466156006, 0.39569100737571716, 0.01326220016926527, -1.4973000288009644, 0.002131839981302619, 3.046020030975342, 0.7858440279960632]",0.047623153775930405
1818,1725343160.5499558,"[-0.06782031804323196, -0.0012224733363837004, -0.05447071045637131, -0.004407911561429501, 0.0049100774340331554, 0.0005385953700169921, -0.0022355779074132442]",1.4671603441238403,"[1.7221299409866333, 0.3921549916267395, 0.01326380018144846, -1.4973200559616089, 0.002131009940057993, 3.046020030975342, 0.785847008228302]",0.04766419902443886
1819,1725343160.5737088,"[-0.06412853300571442, -0.0011500451946631074, -0.05155345797538757, -0.004211559426039457, 0.004658891353756189, 0.0005070746992714703, -0.002113459864631295]",1.4557132720947266,"[1.7221299409866333, 0.38851198554039, 0.013251000083982944, -1.4973299503326416, 0.0021317400969564915, 3.046020030975342, 0.7858449816703796]",0.04772143438458443
1820,1725343160.5975096,"[-0.06302046030759811, -0.001135320053435862, -0.05071305111050606, -0.004178646486252546, 0.004596698097884655, 0.0004979393561370671, -0.0020754195284098387]",1.4452109336853027,"[1.7221299409866333, 0.38465800881385803, 0.013253699988126755, -1.4973700046539307, 0.0021341899409890175, 3.046020030975342, 0.7858459949493408]",0.047773946076631546
1821,1725343160.6213472,"[-0.0659026950597763, -0.0012055487604811788, -0.05308373644948006, -0.004405512474477291, 0.004828311502933502, 0.0005224949563853443, -0.002167215570807457]",1.4408643245697021,"[1.7221599817276, 0.38078901171684265, 0.013263500295579433, -1.4973299503326416, 0.002131340093910694, 3.046020030975342, 0.7858449816703796]",0.04779567942023277
1822,1725343160.645185,"[-0.06592009961605072, -0.0012347053270787, -0.05314524099230766, -0.004433546215295792, 0.004850811790674925, 0.0005262916092760861, -0.0021638106554746628]",1.437490701675415,"[1.7222000360488892, 0.3772580027580261, 0.013266700319945812, -1.4973200559616089, 0.002132439985871315, 3.046030044555664, 0.7858480215072632]",0.04781254753470421
1823,1725343160.6689372,"[-0.061725836247205734, -0.0011918711243197322, -0.04980801045894623, -0.004169751424342394, 0.004562935326248407, 0.0004980061785317957, -0.0020213464740663767]",1.4291683435440063,"[1.7222100496292114, 0.3737899959087372, 0.01326689962297678, -1.4973200559616089, 0.0021339200902730227, 3.046030044555664, 0.7858480215072632]",0.04785415902733803
1824,1725343160.6927314,"[-0.05885997787117958, -0.0011785827809944749, -0.04753624275326729, -0.003987232688814402, 0.0043715545907616615, 0.00048136356053873897, -0.001921936753205955]",1.418737530708313,"[1.7222100496292114, 0.3704330027103424, 0.013260199688374996, -1.4973000288009644, 0.0021361899562180042, 3.046020030975342, 0.7858459949493408]",0.047906313091516495
1825,1725343160.7165644,"[-0.05731426924467087, -0.0011991235660389066, -0.046329010277986526, -0.0038884610403329134, 0.004278019070625305, 0.00047674746019765735, -0.0018653166480362415]",1.408433437347412,"[1.7222100496292114, 0.3670389950275421, 0.013262899592518806, -1.4973299503326416, 0.0021354900673031807, 3.046020030975342, 0.7858440279960632]",0.04795783385634422
1826,1725343160.7404125,"[-0.05739278718829155, -0.0012617582688108087, -0.046432215720415115, -0.003893804969266057, 0.004306286107748747, 0.0004871132259722799, -0.001860654796473682]",1.4004336595535278,"[1.7222199440002441, 0.3637160062789917, 0.01327040046453476, -1.4973200559616089, 0.002130409935489297, 3.046020030975342, 0.7858489751815796]",0.04799783229827881
1827,1725343160.7641447,"[-0.053187478333711624, -0.0012446967884898186, -0.04307273402810097, -0.0036022833082824945, 0.004015585407614708, 0.0004636277735698968, -0.0017157974652945995]",1.3884345293045044,"[1.7222299575805664, 0.359935998916626, 0.013266099616885185, -1.4973399639129639, 0.0021354900673031807, 3.046020030975342, 0.785843014717102]",0.04805782809853554
1828,1725343160.7878923,"[-0.0496554858982563, -0.001240437151864171, -0.04025060683488846, -0.003350280923768878, 0.0037727768067270517, 0.0004458611074369401, -0.0015929100336506963]",1.3741874694824219,"[1.7222199440002441, 0.3563019931316376, 0.01326650008559227, -1.4973299503326416, 0.002131930086761713, 3.046020030975342, 0.785847008228302]",0.048129063099622726
1829,1725343160.8116038,"[-0.048845987766981125, -0.0013110655127093196, -0.03963363543152809, -0.003277227282524109, 0.003736407496035099, 0.0004535321204457432, -0.0015571815893054008]",1.3618671894073486,"[1.7222299575805664, 0.3525860011577606, 0.013271800242364407, -1.4973599910736084, 0.002132750116288662, 3.046020030975342, 0.7858459949493408]",0.04819066449999809
1830,1725343160.8354182,"[-0.04577254131436348, -0.0013192113256081939, -0.03717385604977608, -0.003047626931220293, 0.0035251472145318985, 0.00044035681639797986, -0.0014492669142782688]",1.3479838371276855,"[1.7222299575805664, 0.3490869998931885, 0.013273299671709538, -1.4973299503326416, 0.002135870046913624, 3.046030044555664, 0.7858459949493408]",0.04826008155941963
1831,1725343160.8592372,"[-0.042871855199337006, -0.0013262060238048434, -0.03484983369708061, -0.0028287945315241814, 0.0033238783944398165, 0.00042759941425174475, -0.001347930170595646]",1.333098292350769,"[1.7222299575805664, 0.3457069993019104, 0.013273299671709538, -1.4973499774932861, 0.0021352500189095736, 3.046020030975342, 0.7858480215072632]",0.0483345091342926
1832,1725343160.8832293,"[-0.03950770944356918, -0.001309719868004322, -0.03214246779680252, -0.002578558400273323, 0.003083803690969944, 0.0004090585862286389, -0.0012327991425991058]",1.3167860507965088,"[1.7222199440002441, 0.3424929976463318, 0.013271399773657322, -1.4973100423812866, 0.002132449997588992, 3.046030044555664, 0.785847008228302]",0.04841607064008713
1833,1725343160.9070098,"[-0.038384489715099335, -0.0013736281543970108, -0.03125792369246483, -0.002471393905580044, 0.003018620191141963, 0.0004145725688431412, -0.0011874374467879534]",1.3023996353149414,"[1.7222299575805664, 0.3390220105648041, 0.01328510046005249, -1.4973100423812866, 0.002135510090738535, 3.046030044555664, 0.7858480215072632]",0.04848800227046013
1834,1725343160.9308195,"[-0.031864818185567856, -0.0012350246543064713, -0.025974564254283905, -0.002017722465097904, 0.0025260536931455135, 0.0003602530050557107, -0.000976234208792448]",1.2821773290634155,"[1.7222299575805664, 0.33540400862693787, 0.013280900195240974, -1.4973299503326416, 0.0021341899409890175, 3.046030044555664, 0.7858440279960632]",0.04858911409974098
1835,1725343160.9546053,"[-0.026065398007631302, -0.0010998089564964175, -0.021270057186484337, -0.001616670866496861, 0.002084523905068636, 0.00030995142878964543, -0.0007897102041170001]",1.2583235502243042,"[1.7222199440002441, 0.3315570056438446, 0.013284600339829922, -1.4973700046539307, 0.0021353899501264095, 3.046020030975342, 0.7858440279960632]",0.04870838299393654
1836,1725343160.9782326,"[-0.023260656744241714, -0.0010693676304072142, -0.019001554697752, -0.001407862757332623, 0.0018774416530504823, 0.00029164220904931426, -0.0006961078615859151]",1.2356820106506348,"[1.7222299575805664, 0.3277119994163513, 0.013286099769175053, -1.4973599910736084, 0.0021299500949680805, 3.046020030975342, 0.7858459949493408]",0.0488215908408165
1837,1725343161.002027,"[-0.018677538260817528, -0.0009307936998084188, -0.015273022465407848, -0.0011004797415807843, 0.0015211999416351318, 0.00024663121439516544, -0.0005519018741324544]",1.2115652561187744,"[1.7222299575805664, 0.3240810036659241, 0.01329089980572462, -1.4973299503326416, 0.0021299400832504034, 3.046020030975342, 0.7858449816703796]",0.04894217476248741
1838,1725343161.0258462,"[-0.013332418166100979, -0.0007140111993066967, -0.010912362486124039, -0.0007642200798727572, 0.0010950106661766768, 0.00018466499750502408, -0.0003891372762154788]",1.1852363348007202,"[1.7222199440002441, 0.3207930028438568, 0.013285700231790543, -1.4973200559616089, 0.002135270042344928, 3.046020030975342, 0.785847008228302]",0.04907381907105446
1839,1725343161.0497212,"[-0.010659664869308472, -0.0006139703909866512, -0.008732968010008335, -0.0005921325064264238, 0.000883192871697247, 0.00015510902449022979, -0.0003070223901886493]",1.160806655883789,"[1.7222299575805664, 0.31746798753738403, 0.013287399895489216, -1.497290015220642, 0.002131340093910694, 3.046030044555664, 0.785847008228302]",0.049195967614650726
1840,1725343161.0735254,"[-0.005481321830302477, -0.00033940968569368124, -0.0044950018636882305, -0.0002939591067843139, 0.0004582380352076143, 8.385114051634446e-05, -0.00015567225636914372]",1.1344472169876099,"[1.7222399711608887, 0.3140990138053894, 0.013295699842274189, -1.4973100423812866, 0.0021308199502527714, 3.046030044555664, 0.7858449816703796]",0.04932776466012001
1841,1725343161.0973089,"[0.0018027237383648753, 0.00011998076661257073, 0.0014798204647377133, 9.285345731768757e-05, -0.00015212300058919936, -2.9033955797785893e-05, 5.041917029302567e-05]",1.1036763191223145,"[1.7222299575805664, 0.31068500876426697, 0.013311900198459625, -1.4973200559616089, 0.0021354800555855036, 3.046030044555664, 0.785847008228302]",0.04948161914944649
1842,1725343161.121063,"[0.006074871402233839, 0.000433821405749768, 0.0049917083233594894, 0.00029920702218078077, -0.0005174792022444308, -0.00010296341497451067, 0.00016720448911655694]",1.0735342502593994,"[1.7222399711608887, 0.3073189854621887, 0.013321399688720703, -1.4973200559616089, 0.0021304700057953596, 3.046030044555664, 0.7858459949493408]",0.04963232949376106
1843,1725343161.1448963,"[0.01682446524500847, 0.0012934849364683032, 0.013839389197528362, 0.000784638395998627, -0.0014480738900601864, -0.00030131108360365033, 0.0004545821575447917]",1.0350087881088257,"[1.7222299575805664, 0.30372700095176697, 0.013322900049388409, -1.497290015220642, 0.0021335799247026443, 3.046030044555664, 0.7858459949493408]",0.04982495680451393
1844,1725343161.168659,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[1.7222399711608887, 0.30025699734687805, 0.013335900381207466, -1.4973299503326416, 0.0021302099339663982, 3.046030044555664, 0.785847008228302]",0.05000485107302666
1845,1725343161.1921887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[1.7222399711608887, 0.29702600836753845, 0.013339499942958355, -1.4973100423812866, 0.002131599932909012, 3.046030044555664, 0.7858480215072632]",0.0501941479742527
1846,1725343161.2157905,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[1.722249984741211, 0.2940950095653534, 0.013346999883651733, -1.4973200559616089, 0.0021290399599820375, 3.046030044555664, 0.7858480215072632]",0.05002402141690254
1847,1725343161.2392585,"[0.001064338139258325, 0.2134607434272766, 0.0008786715916357934, -0.18445520102977753, 0.0036843374837189913, -0.029306864365935326, 0.004060184583067894]",1.2948284149169922,"[1.722249984741211, 0.2911500036716461, 0.013352599926292896, -1.4972699880599976, 0.0021316800266504288, 3.046030044555664, 0.7858449816703796]",0.0485258586704731
1848,1725343161.2629206,"[0.0015668768901377916, 0.24346593022346497, 0.0012578140012919903, -0.21222932636737823, 0.004184363875538111, -0.03320307657122612, 0.004704110324382782]",1.5746021270751953,"[1.722249984741211, 0.28828099370002747, 0.01335429958999157, -1.4973000288009644, 0.002129900036379695, 3.046030044555664, 0.7858480215072632]",0.04712698981165886
1849,1725343161.2867284,"[0.0023360324557870626, 0.2909967303276062, 0.001839668140746653, -0.2561129033565521, 0.004977293312549591, -0.039394278079271317, 0.0057194847613573074]",1.8638776540756226,"[1.7222399711608887, 0.2852810025215149, 0.013353199698030949, -1.4973000288009644, 0.002133260015398264, 3.046030044555664, 0.785843014717102]",0.045680612325668335
1850,1725343161.3104959,"[0.003196645062416792, 0.32892072200775146, 0.00248373462818563, -0.29244381189346313, 0.005596694070845842, -0.04418698325753212, 0.0065821330063045025]",2.147737979888916,"[1.722249984741211, 0.28227299451828003, 0.013363000005483627, -1.4973000288009644, 0.00213148002512753, 3.046030044555664, 0.7858459949493408]",0.04426131024956703
1851,1725343161.3341937,"[0.004177957773208618, 0.36315250396728516, 0.003215160919353366, -0.32636427879333496, 0.006144304759800434, -0.04839786887168884, 0.00740507896989584]",2.4227099418640137,"[1.722249984741211, 0.27922001481056213, 0.013371000066399574, -1.497380018234253, 0.002132969908416271, 3.046030044555664, 0.7858440279960632]",0.04288645088672638
1852,1725343161.3579135,"[0.005046985112130642, 0.381515771150589, 0.0038588223978877068, -0.34642764925956726, 0.006418490316718817, -0.05045882239937782, 0.007920225150883198]",2.668386936187744,"[1.722249984741211, 0.2764289975166321, 0.013375299982726574, -1.4974499940872192, 0.002131009940057993, 3.046020030975342, 0.7858480215072632]",0.04165806621313095
1853,1725343161.3817832,"[0.0059360601007938385, 0.39766350388526917, 0.004517598543316126, -0.3647737205028534, 0.006652481853961945, -0.052210334688425064, 0.00840062741190195]",2.8879928588867188,"[1.722249984741211, 0.2737720012664795, 0.01338380016386509, -1.497630000114441, 0.0021339699160307646, 3.046020030975342, 0.785843014717102]",0.0405600368976593
1854,1725343161.4055796,"[0.006662543397396803, 0.40397125482559204, 0.005055097863078117, -0.37403425574302673, 0.006721952464431524, -0.0526893325150013, 0.008670435287058353]",3.0728654861450195,"[1.722249984741211, 0.27139800786972046, 0.01338529959321022, -1.497879981994629, 0.0021317999344319105, 3.046020030975342, 0.7858459949493408]",0.03963567316532135
1855,1725343161.4294047,"[0.0072615910321474075, 0.40630829334259033, 0.005497903563082218, -0.37929055094718933, 0.0067283944226801395, -0.052690427750349045, 0.008841541595757008]",3.2243752479553223,"[1.722249984741211, 0.2693839967250824, 0.013391699641942978, -1.4981199502944946, 0.002135880058631301, 3.046020030975342, 0.7858459949493408]",0.038878124207258224
1856,1725343161.4530702,"[0.0076956478878855705, 0.40400931239128113, 0.005817830562591553, -0.3797657787799835, 0.006663032807409763, -0.05214543640613556, 0.008894490078091621]",3.34252667427063,"[1.722249984741211, 0.2676999866962433, 0.013409700244665146, -1.4983999729156494, 0.002133710077032447, 3.0460100173950195, 0.7858440279960632]",0.038287367671728134
1857,1725343161.476752,"[0.007759760599583387, 0.39092275500297546, 0.005861598998308182, -0.36921530961990356, 0.006428684573620558, -0.05029621720314026, 0.00867406465113163]",3.418058395385742,"[1.7222399711608887, 0.26654601097106934, 0.013417299836874008, -1.4986499547958374, 0.0021359999664127827, 3.0460100173950195, 0.7858489751815796]",0.03790970891714096
1858,1725343161.5005627,"[0.008112719282507896, 0.3929488956928253, 0.0061256797052919865, -0.3728574216365814, 0.006444537080824375, -0.050412703305482864, 0.00878639705479145]",3.4818756580352783,"[1.722249984741211, 0.26536399126052856, 0.01342840027064085, -1.4990700483322144, 0.0021356299985200167, 3.0460100173950195, 0.785847008228302]",0.037590622901916504
1859,1725343161.524434,"[0.007860730402171612, 0.37302011251449585, 0.005935640539973974, -0.35483404994010925, 0.006109743844717741, -0.04780110716819763, 0.008374975994229317]",3.5038421154022217,"[1.722249984741211, 0.264614999294281, 0.013443400152027607, -1.4995700120925903, 0.002134680049493909, 3.0460000038146973, 0.785847008228302]",0.03748079016804695
