time_step,time,target_vel,intensity,current_joint,min_distance
3422,1725343333.323854,"[-0.3376271724700928, -0.0046047125943005085, -0.24720989167690277, -0.014318203553557396, 0.012866389006376266, -0.0014075993094593287, -0.007924712263047695]",3.2209346294403076,"[1.7413300275802612, 0.46066099405288696, -0.01519319973886013, -1.2626700401306152, 0.001788979978300631, 2.8322501182556152, 0.7858539819717407]",0.03889532759785652
3423,1725343333.3479638,"[-0.3488161563873291, -0.004992275033146143, -0.2554739713668823, -0.015297750011086464, 0.01317328680306673, -0.0015947784995660186, -0.008271386846899986]",3.2091031074523926,"[1.7441200017929077, 0.4606640040874481, -0.019101399928331375, -1.2626899480819702, 0.0017886500572785735, 2.8322501182556152, 0.7858549952507019]",0.0389544852077961
3424,1725343333.3722546,"[-0.3539375960826874, -0.005311232525855303, -0.25928619503974915, -0.01601015031337738, 0.013254290446639061, -0.0017549035837873816, -0.008473449386656284]",3.2065117359161377,"[1.7468500137329102, 0.460658997297287, -0.02285199984908104, -1.262660026550293, 0.0017854300094768405, 2.8322501182556152, 0.7858570218086243]",0.03896744176745415
3425,1725343333.3966126,"[-0.37847912311553955, -0.005954815074801445, -0.2773219347000122, -0.01761353760957718, 0.01406919863075018, -0.002020611660555005, -0.009142735041677952]",3.236591339111328,"[1.749519944190979, 0.46066099405288696, -0.026242399588227272, -1.2626800537109375, 0.0017923800041899085, 2.8322501182556152, 0.7858570218086243]",0.03881704434752464
3426,1725343333.420823,"[-0.37957286834716797, -0.0062572709284722805, -0.2781802713871002, -0.018177494406700134, 0.01399983000010252, -0.0021754573099315166, -0.009254052303731441]",3.261826515197754,"[1.7522900104522705, 0.46066299080848694, -0.029811900109052658, -1.2626700401306152, 0.0017917799996212125, 2.8322501182556152, 0.7858560085296631]",0.03869086876511574
3427,1725343333.4452045,"[-0.37568503618240356, -0.006472831126302481, -0.27539294958114624, -0.018515650182962418, 0.01374046504497528, -0.002303991699591279, -0.009246282279491425]",3.276730537414551,"[1.7551100254058838, 0.4606640040874481, -0.03353450074791908, -1.2626700401306152, 0.0017841099761426449, 2.8322501182556152, 0.7858589887619019]",0.038616348057985306
3428,1725343333.469597,"[-0.37203478813171387, -0.006668309681117535, -0.2727785110473633, -0.018836187198758125, 0.013494647108018398, -0.0024233784060925245, -0.009239262901246548]",3.283787727355957,"[1.7577999830245972, 0.4606660008430481, -0.03714429959654808, -1.2626800537109375, 0.0017899100203067064, 2.8322501182556152, 0.7858539819717407]",0.038581062108278275
3429,1725343333.493973,"[-0.35233041644096375, -0.006537085399031639, -0.258391410112381, -0.018302354961633682, 0.012668896466493607, -0.002421853831037879, -0.008826309815049171]",3.2636592388153076,"[1.7603700160980225, 0.460658997297287, -0.04081819951534271, -1.262660026550293, 0.0017905799904838204, 2.8322501182556152, 0.7858560085296631]",0.03868170455098152
3430,1725343333.5184488,"[-0.3719830811023712, -0.007189909461885691, -0.27286943793296814, -0.019869672134518623, 0.013253380544483662, -0.0027128777001053095, -0.009409375488758087]",3.2735328674316406,"[1.7633299827575684, 0.460657000541687, -0.04477110132575035, -1.2626700401306152, 0.0017852999735623598, 2.8322501182556152, 0.7858549952507019]",0.038632337003946304
3431,1725343333.5428562,"[-0.38093751668930054, -0.0076549178920686245, -0.27949708700180054, -0.020878834649920464, 0.013457403518259525, -0.0029308230150491, -0.009723424911499023]",3.293102502822876,"[1.7661800384521484, 0.46066099405288696, -0.04849100112915039, -1.2626800537109375, 0.0017904599662870169, 2.8322501182556152, 0.7858539819717407]",0.038534488528966904
3432,1725343333.567078,"[-0.3564460873603821, -0.00741143012419343, -0.2615891396999359, -0.020042164251208305, 0.01247246190905571, -0.0028819635044783354, -0.009181657806038857]",3.2765867710113525,"[1.7689800262451172, 0.46066099405288696, -0.05244680121541023, -1.262660026550293, 0.0017869699513539672, 2.8322501182556152, 0.7858549952507019]",0.03861706703901291
3433,1725343333.591332,"[-0.36417824029922485, -0.007826144807040691, -0.2673248052597046, -0.020975446328520775, 0.012628956697881222, -0.003084383439272642, -0.00946316123008728]",3.2737278938293457,"[1.7717100381851196, 0.460658997297287, -0.05618879944086075, -1.2626800537109375, 0.001786809996701777, 2.8322501182556152, 0.7858579754829407]",0.03863136097788811
3434,1725343333.615629,"[-0.36964285373687744, -0.008203145116567612, -0.2713891267776489, -0.02177407033741474, 0.012710199691355228, -0.0032673028763383627, -0.009684707038104534]",3.2786810398101807,"[1.7743699550628662, 0.46066099405288696, -0.059771399945020676, -1.2626700401306152, 0.0017904599662870169, 2.8322501182556152, 0.7858570218086243]",0.03860659524798393
3435,1725343333.6399453,"[-0.3613032102584839, -0.008254165761172771, -0.26531898975372314, -0.021742580458521843, 0.012316872365772724, -0.0033219540491700172, -0.009542122483253479]",3.271740198135376,"[1.776919960975647, 0.46066200733184814, -0.06330320239067078, -1.262660026550293, 0.0017852700548246503, 2.8322501182556152, 0.7858579754829407]",0.038641300052404404
3436,1725343333.664332,"[-0.3679417073726654, -0.008666455745697021, -0.2702522277832031, -0.02263830229640007, 0.01243120338767767, -0.0035236268304288387, -0.009799670428037643]",3.2750139236450195,"[1.7796399593353271, 0.4606640040874481, -0.06697700172662735, -1.2626899480819702, 0.0017828899435698986, 2.8322501182556152, 0.7858579754829407]",0.03862493112683296
3437,1725343333.6887531,"[-0.35697486996650696, -0.008647076785564423, -0.2622474730014801, -0.022424930706620216, 0.011953330598771572, -0.003545972518622875, -0.009583204053342342]",3.263306140899658,"[1.7822400331497192, 0.46066299080848694, -0.07061640173196793, -1.262660026550293, 0.0017853300087153912, 2.8322501182556152, 0.7858579754829407]",0.03868347033858299
3438,1725343333.7130811,"[-0.35849472880363464, -0.008945525623857975, -0.2634221017360687, -0.023022698238492012, 0.011888363398611546, -0.003701534355059266, -0.009707024320960045]",3.2561206817626953,"[1.7850600481033325, 0.460658997297287, -0.07451370358467102, -1.2626700401306152, 0.0017804000526666641, 2.8322501182556152, 0.7858589887619019]",0.03871939703822136
3439,1725343333.7375624,"[-0.3567948341369629, -0.009140009991824627, -0.2622266113758087, -0.023374158889055252, 0.011725708842277527, -0.003812176641076803, -0.009736915118992329]",3.248286485671997,"[1.7876499891281128, 0.460658997297287, -0.07810120284557343, -1.2626899480819702, 0.0017841400112956762, 2.8322501182556152, 0.7858560085296631]",0.038758568465709686
3440,1725343333.761572,"[-0.3456827700138092, -0.009066520258784294, -0.2541050910949707, -0.0230629350990057, 0.011261165142059326, -0.0038070480804890394, -0.009501948021352291]",3.2276089191436768,"[1.790060043334961, 0.460658997297287, -0.08155520260334015, -1.262660026550293, 0.0017850500298663974, 2.8322501182556152, 0.785860002040863]",0.0388619564473629
3441,1725343333.7857716,"[-0.3580281436443329, -0.00964605063199997, -0.2632336914539337, -0.024366192519664764, 0.011554890312254429, -0.00407805060967803, -0.009920495562255383]",3.2275164127349854,"[1.7927800416946411, 0.460658997297287, -0.08525259792804718, -1.2626899480819702, 0.0017872899770736694, 2.8322501182556152, 0.7858549952507019]",0.03886241838335991
3442,1725343333.810184,"[-0.3356480598449707, -0.009254678152501583, -0.24682727456092834, -0.023271003738045692, 0.01072855293750763, -0.003938771318644285, -0.009370692074298859]",3.1981940269470215,"[1.7953100204467773, 0.460658997297287, -0.08893930166959763, -1.2626700401306152, 0.0017870799638330936, 2.8322501182556152, 0.7858579754829407]",0.039009030908346176
3443,1725343333.8348134,"[-0.3395897448062897, -0.009602702222764492, -0.2497771680355072, -0.02400461584329605, 0.010746102780103683, -0.004112010356038809, -0.009556773118674755]",3.180272340774536,"[1.7980400323867798, 0.4606499969959259, -0.09279949963092804, -1.2626700401306152, 0.001782550010830164, 2.8322501182556152, 0.7858560085296631]",0.03909863904118538
3444,1725343333.859085,"[-0.3742562532424927, -0.010893397964537144, -0.27532055974006653, -0.026966948062181473, 0.011737821623682976, -0.00468080397695303, -0.010615827515721321]",3.2116036415100098,"[1.800950050354004, 0.46064600348472595, -0.09649430215358734, -1.2626800537109375, 0.001786809996701777, 2.8322501182556152, 0.7858579754829407]",0.03894198313355446
3445,1725343333.8831346,"[-0.3839687407016754, -0.011488665826618671, -0.282502144575119, -0.028172500431537628, 0.01193951815366745, -0.004951557144522667, -0.01097402349114418]",3.2491261959075928,"[1.80377995967865, 0.46066799759864807, -0.1000330001115799, -1.262660026550293, 0.0017789499834179878, 2.8322501182556152, 0.7858570218086243]",0.03875437006354332
3446,1725343333.9072213,"[-0.3964744508266449, -0.012192217633128166, -0.2917463481426239, -0.029613520950078964, 0.012225431390106678, -0.00526853883638978, -0.01141689345240593]",3.2952051162719727,"[1.80663001537323, 0.460671991109848, -0.10352099686861038, -1.2626899480819702, 0.0017793100560083985, 2.8322501182556152, 0.7858589887619019]",0.038523975759744644
3447,1725343333.9315126,"[-0.3881987929344177, -0.0122426338493824, -0.2856977581977844, -0.02948821522295475, 0.011868628673255444, -0.005300960969179869, -0.011258665472269058]",3.320803642272949,"[1.8093500137329102, 0.460657000541687, -0.10700500011444092, -1.2626800537109375, 0.0017839500214904547, 2.8322501182556152, 0.7858589887619019]",0.03839598223567009
3448,1725343333.9557452,"[-0.3716500997543335, -0.01199289970099926, -0.27356401085853577, -0.02871524542570114, 0.011253724806010723, -0.005210969131439924, -0.010858332738280296]",3.3193910121917725,"[1.8120499849319458, 0.46065300703048706, -0.11068599671125412, -1.2626700401306152, 0.001780680031515658, 2.8322501182556152, 0.7858549952507019]",0.038403045386075974
3449,1725343333.9800413,"[-0.3700271546840668, -0.012212490662932396, -0.2724170386791229, -0.029079049825668335, 0.01109437458217144, -0.0053254240192472935, -0.01089104637503624]",3.316218614578247,"[1.8147799968719482, 0.4606510102748871, -0.11441999673843384, -1.2626800537109375, 0.0017786199459806085, 2.8322501182556152, 0.7858560085296631]",0.038418907672166824
3450,1725343334.0045257,"[-0.3495385944843292, -0.011750542558729649, -0.2573760747909546, -0.02788817510008812, 0.010378459468483925, -0.005143491551280022, -0.010356715880334377]",3.2869138717651367,"[1.8171900510787964, 0.46065500378608704, -0.11793699860572815, -1.2626700401306152, 0.0017820600187405944, 2.8322501182556152, 0.7858560085296631]",0.03856543079018593
3451,1725343334.0289135,"[-0.34882622957229614, -0.011951536871492863, -0.2568953335285187, -0.028260232880711555, 0.010254710912704468, -0.005250210408121347, -0.010406273417174816]",3.2629082202911377,"[1.8196799755096436, 0.46065399050712585, -0.12151700258255005, -1.2626700401306152, 0.001778370002284646, 2.8322501182556152, 0.7858539819717407]",0.03868545964360237
3452,1725343334.0533028,"[-0.34899526834487915, -0.012180334888398647, -0.25706154108047485, -0.028691904619336128, 0.010161547921597958, -0.005367295350879431, -0.010479704476892948]",3.2442400455474854,"[1.822119951248169, 0.46065598726272583, -0.12498299777507782, -1.2626800537109375, 0.0017808900447562337, 2.8322501182556152, 0.7858549952507019]",0.03877880051732063
3453,1725343334.0774078,"[-0.33927491307258606, -0.012060639448463917, -0.24994078278541565, -0.02830851823091507, 0.00977883767336607, -0.005330455955117941, -0.010255714878439903]",3.216813802719116,"[1.8246099948883057, 0.460658997297287, -0.12859299778938293, -1.262660026550293, 0.001780829974450171, 2.8322501182556152, 0.7858589887619019]",0.038915932178497314
3454,1725343334.1017447,"[-0.3557259142398834, -0.012853233143687248, -0.2620941996574402, -0.03004206344485283, 0.01017270889133215, -0.005690500605851412, -0.01081232912838459]",3.216794967651367,"[1.8267300128936768, 0.4606499969959259, -0.1314679980278015, -1.2626800537109375, 0.0017813199665397406, 2.8322501182556152, 0.7858539819717407]",0.038916025310754776
3455,1725343334.1261253,"[-0.3449375033378601, -0.012678668834269047, -0.25417983531951904, -0.02951813116669655, 0.009774244390428066, -0.005624808836728334, -0.010547843761742115]",3.202683687210083,"[1.8290499448776245, 0.4606499969959259, -0.13473400473594666, -1.2626700401306152, 0.0017782399663701653, 2.8322501182556152, 0.7858539819717407]",0.038986582309007645
3456,1725343334.1505468,"[-0.3479069769382477, -0.012991771101951599, -0.2564004063606262, -0.030133986845612526, 0.009776384569704533, -0.005773530807346106, -0.010697600431740284]",3.195493221282959,"[1.8312100172042847, 0.4606519937515259, -0.13772299885749817, -1.2626800537109375, 0.0017845400143414736, 2.8322501182556152, 0.7858539819717407]",0.0390225350856781
3457,1725343334.1748137,"[-0.32580211758613586, -0.012336352840065956, -0.2401427924633026, -0.028556130826473236, 0.009071449749171734, -0.0054967752657830715, -0.01007317379117012]",3.1608612537384033,"[1.8332799673080444, 0.46066099405288696, -0.14081799983978271, -1.2626800537109375, 0.0017812999431043863, 2.8322501182556152, 0.7858579754829407]",0.03919569402933121
3458,1725343334.1992555,"[-0.30986297130584717, -0.011868461966514587, -0.22842516005039215, -0.02743922546505928, 0.008553771302103996, -0.005300368648022413, -0.00962679460644722]",3.11264705657959,"[1.8350600004196167, 0.4606490135192871, -0.1436309963464737, -1.2626700401306152, 0.0017771399579942226, 2.8322501182556152, 0.7858579754829407]",0.039436765015125275
3459,1725343334.2233386,"[-0.30036336183547974, -0.011631475761532784, -0.2214522510766983, -0.026866964995861053, 0.008219946175813675, -0.00520712323486805, -0.009376230649650097]",3.0621583461761475,"[1.8368099927902222, 0.460644006729126, -0.14642000198364258, -1.2626700401306152, 0.0017755900043994188, 2.8322501182556152, 0.7858579754829407]",0.039689209312200546
3460,1725343334.247731,"[-0.2968657314777374, -0.011616375297307968, -0.21890033781528473, -0.026804834604263306, 0.00805832352489233, -0.005211433861404657, -0.009308470413088799]",3.017747640609741,"[1.8384699821472168, 0.4606429934501648, -0.14903700351715088, -1.2626700401306152, 0.0017752499552443624, 2.8322501182556152, 0.7858579754829407]",0.039911262691020966
3461,1725343334.2719269,"[-0.28713130950927734, -0.01134683657437563, -0.2117478996515274, -0.026164382696151733, 0.007730354089289904, -0.005101784598082304, -0.009042729623615742]",2.9699454307556152,"[1.840090036392212, 0.4606480002403259, -0.15162700414657593, -1.2626700401306152, 0.0017775900196284056, 2.8322501182556152, 0.7858539819717407]",0.040150273591279984
3462,1725343334.2961721,"[-0.26907050609588623, -0.010700664483010769, -0.19845159351825714, -0.024694038555026054, 0.007191956974565983, -0.004823748022317886, -0.008503415621817112]",2.90852427482605,"[1.84128999710083, 0.4606519937515259, -0.1537580043077469, -1.2626800537109375, 0.0017706099897623062, 2.8322501182556152, 0.7858560085296631]",0.04045737907290459
3463,1725343334.3204443,"[-0.24642322957515717, -0.009825268760323524, -0.18176661431789398, -0.022718030959367752, 0.006549128331243992, -0.004438222385942936, -0.007805234752595425]",2.8303170204162598,"[1.8419699668884277, 0.4606280028820038, -0.15532100200653076, -1.2626700401306152, 0.0017719799652695656, 2.8322501182556152, 0.7858539819717407]",0.04084841534495354
3464,1725343334.3448493,"[-0.21950989961624146, -0.008729850873351097, -0.16192801296710968, -0.02027147077023983, 0.005809553433209658, -0.0039540803991258144, -0.006959190126508474]",2.733243465423584,"[1.842039942741394, 0.46062299609184265, -0.1562120020389557, -1.262660026550293, 0.0017753599677234888, 2.8322501182556152, 0.7858560085296631]",0.04133378341794014
3465,1725343334.3689806,"[-0.19555115699768066, -0.007741897366940975, -0.1442665457725525, -0.01807939074933529, 0.005153978243470192, -0.0035195560194551945, -0.006203899160027504]",2.6251518726348877,"[1.8419400453567505, 0.460640013217926, -0.15696099400520325, -1.2626700401306152, 0.0017746000085026026, 2.8322501182556152, 0.7858560085296631]",0.0418742410838604
3466,1725343334.3932486,"[-0.16244296729564667, -0.006392817012965679, -0.11985212564468384, -0.015029242262244225, 0.004262404050678015, -0.0029179768171161413, -0.005156082566827536]",2.4963440895080566,"[1.8417099714279175, 0.460658997297287, -0.1577019989490509, -1.2626700401306152, 0.0017765200464054942, 2.8322501182556152, 0.7858589887619019]",0.04251828044652939
3467,1725343334.4174159,"[-0.1443602591753006, -0.005646766163408756, -0.10652053356170654, -0.013358733616769314, 0.0037731833290308714, -0.0025863407645374537, -0.004583427682518959]",2.3709113597869873,"[1.8414000272750854, 0.4606429934501648, -0.15830400586128235, -1.2626700401306152, 0.001775900018401444, 2.8322501182556152, 0.7858570218086243]",0.04314544424414635
3468,1725343334.4416783,"[-0.11633727699518204, -0.004520320799201727, -0.0858515277504921, -0.010766981169581413, 0.0030281865037977695, -0.0020780174527317286, -0.0036946265026926994]",2.2350871562957764,"[1.8410500288009644, 0.4606280028820038, -0.15893499553203583, -1.2626700401306152, 0.0017795100575312972, 2.8322501182556152, 0.7858570218086243]",0.043824564665555954
3469,1725343334.4659631,"[-0.10732364654541016, -0.0041456446051597595, -0.07920669764280319, -0.009935198351740837, 0.002782924333587289, -0.00191252282820642, -0.0034094597212970257]",2.116023063659668,"[1.8407599925994873, 0.4606260061264038, -0.15951000154018402, -1.2626700401306152, 0.001775900018401444, 2.8322501182556152, 0.7858530282974243]",0.04441988468170166
3470,1725343334.490198,"[-0.10505974292755127, -0.004039417020976543, -0.0775410532951355, -0.009728885255753994, 0.0027155678253620863, -0.001868855208158493, -0.003338462905958295]",2.019054651260376,"[1.8405499458312988, 0.4606350064277649, -0.16001300513744354, -1.2626700401306152, 0.001779200043529272, 2.8322501182556152, 0.7858560085296631]",0.04490472748875618
3471,1725343334.5146894,"[-0.10722900927066803, -0.004109865985810757, -0.07914622873067856, -0.009935534559190273, 0.002764069242402911, -0.0019058708567172289, -0.003408747259527445]",1.9453520774841309,"[1.8404500484466553, 0.4606480002403259, -0.16047599911689758, -1.2626700401306152, 0.0017791599966585636, 2.8322501182556152, 0.7858530282974243]",0.04527324065566063
3472,1725343334.538816,"[-0.11009247601032257, -0.0042128958739340305, -0.08126358687877655, -0.01020789798349142, 0.002831748453900218, -0.001956291263923049, -0.0035012192092835903]",1.8909292221069336,"[1.840440034866333, 0.4606359899044037, -0.16090300679206848, -1.2626700401306152, 0.0017784499796107411, 2.8322501182556152, 0.7858539819717407]",0.04554535448551178
3473,1725343334.5630846,"[-0.1179896742105484, -0.004511774051934481, -0.08709545433521271, -0.010945247486233711, 0.003030909225344658, -0.0020964518189430237, -0.0037533219438046217]",1.8583381175994873,"[1.8404500484466553, 0.46062299609184265, -0.16118000447750092, -1.2626700401306152, 0.0017795100575312972, 2.8322501182556152, 0.7858570218086243]",0.0457083098590374
3474,1725343334.5879588,"[-0.13184553384780884, -0.005040957126766443, -0.09732407331466675, -0.012232432141900063, 0.00338568864390254, -0.0023427526466548443, -0.0041944533586502075]",1.8508079051971436,"[1.840459942817688, 0.4606190025806427, -0.16125400364398956, -1.2626700401306152, 0.0017801299691200256, 2.8322501182556152, 0.7858560085296631]",0.045745961368083954
3475,1725343334.6120358,"[-0.13666637241840363, -0.0052243745885789394, -0.10088218748569489, -0.012680232524871826, 0.0035092560574412346, -0.002428679261356592, -0.004347904585301876]",1.8511946201324463,"[1.840459942817688, 0.4606350064277649, -0.1612520068883896, -1.2626700401306152, 0.001777839963324368, 2.8322501182556152, 0.7858570218086243]",0.04574402794241905
3476,1725343334.636439,"[-0.13913488388061523, -0.005319259129464626, -0.10270367562770844, -0.012910358607769012, 0.0035726740024983883, -0.002473101019859314, -0.004426558036357164]",1.8547418117523193,"[1.8404799699783325, 0.4606499969959259, -0.1612509936094284, -1.2626700401306152, 0.0017771200509741902, 2.8322501182556152, 0.7858579754829407]",0.045726291835308075
3477,1725343334.6608405,"[-0.13560491800308228, -0.005183663684874773, -0.10009834170341492, -0.012582574971020222, 0.003481590189039707, -0.0024103138130158186, -0.00431430246680975]",1.8529059886932373,"[1.8404699563980103, 0.46064698696136475, -0.1612520068883896, -1.2626700401306152, 0.001776510034687817, 2.832240104675293, 0.7858549952507019]",0.045735470950603485
3478,1725343334.6850615,"[-0.13800708949565887, -0.00527780270203948, -0.10187209397554398, -0.012804831378161907, 0.00354415038600564, -0.0024527092464268208, -0.0043905810452997684]",1.854612112045288,"[1.8404799699783325, 0.4606190025806427, -0.1612509936094284, -1.2626700401306152, 0.0017781900241971016, 2.8322501182556152, 0.7858570218086243]",0.04572694003582001
3479,1725343334.7093842,"[-0.13566377758979797, -0.005187783855944872, -0.10014255344867706, -0.012586897239089012, 0.003483868669718504, -0.0024108781944960356, -0.004315993282943964]",1.8528814315795898,"[1.8404699563980103, 0.46061599254608154, -0.1612509936094284, -1.2626700401306152, 0.001775900018401444, 2.8322501182556152, 0.7858570218086243]",0.045735593885183334
3480,1725343334.733657,"[-0.13680420815944672, -0.005230023059993982, -0.10098372399806976, -0.012693514116108418, 0.003512680297717452, -0.002431422472000122, -0.0043525127694010735]",1.8530125617980957,"[1.8404699563980103, 0.460640013217926, -0.1612509936094284, -1.2626700401306152, 0.001776510034687817, 2.8322501182556152, 0.7858520150184631]",0.045734938234090805
3481,1725343334.758011,"[-0.13545717298984528, -0.005177261773496866, -0.09998902678489685, -0.012569349259138107, 0.003477688180282712, -0.002407631604000926, -0.004309683572500944]",1.851346492767334,"[1.8404699563980103, 0.460657000541687, -0.16126500070095062, -1.2626700401306152, 0.0017771200509741902, 2.8322501182556152, 0.7858539819717407]",0.045743267983198166
3482,1725343334.782281,"[-0.1363515406847, -0.005212504882365465, -0.10064996778964996, -0.012651831842958927, 0.0035006420221179724, -0.002423445228487253, -0.004338099621236324]",1.8512065410614014,"[1.8404699563980103, 0.4606359899044037, -0.16126500070095062, -1.2626700401306152, 0.001777180004864931, 2.832240104675293, 0.7858539819717407]",0.04574396833777428
3483,1725343334.8066373,"[-0.13771295547485352, -0.005266636144369841, -0.10165531933307648, -0.012777631171047688, 0.0035363631322979927, -0.0024474540259689093, -0.004381332080811262]",1.852884292602539,"[1.8404799699783325, 0.4606130123138428, -0.16126400232315063, -1.2626700401306152, 0.001776510034687817, 2.8322501182556152, 0.7858549952507019]",0.04573557898402214
3484,1725343334.831045,"[-0.13732177019119263, -0.005251382011920214, -0.10136620700359344, -0.01274140179157257, 0.00352631532587111, -0.0024405631702393293, -0.004368854220956564]",1.8536949157714844,"[1.8404799699783325, 0.46062299609184265, -0.16125799715518951, -1.2626700401306152, 0.001776510034687817, 2.8322501182556152, 0.7858570218086243]",0.045731525868177414
3485,1725343334.8550034,"[-0.13641279935836792, -0.005214822944253683, -0.10069458186626434, -0.012658190913498402, 0.003502403385937214, -0.0024247877299785614, -0.004340155981481075]",1.8531405925750732,"[1.8404799699783325, 0.4606490135192871, -0.16126400232315063, -1.2626700401306152, 0.001775910030119121, 2.8322501182556152, 0.7858530282974243]",0.04573429748415947
3486,1725343334.8793666,"[-0.13480599224567413, -0.00515266228467226, -0.09950856864452362, -0.012508845888078213, 0.003461041022092104, -0.0023959761019796133, -0.004288902506232262]",1.8505926132202148,"[1.8404699563980103, 0.4606499969959259, -0.16127100586891174, -1.2626700401306152, 0.0017771399579942226, 2.8322501182556152, 0.7858570218086243]",0.04574703797698021
3487,1725343334.903479,"[-0.13649727404117584, -0.005218774080276489, -0.1007564440369606, -0.01266468409448862, 0.0035047559067606926, -0.002425646875053644, -0.004342591855674982]",1.850801944732666,"[1.8404699563980103, 0.46063798666000366, -0.16127100586891174, -1.2626500129699707, 0.001777239958755672, 2.8322501182556152, 0.7858539819717407]",0.04574599117040634
3488,1725343334.9278831,"[-0.13804888725280762, -0.005274576134979725, -0.10190019756555557, -0.012811464257538319, 0.003543682163581252, -0.0024543581530451775, -0.00439232075586915]",1.8530043363571167,"[1.8404799699783325, 0.4607039988040924, -0.16126899421215057, -1.262660026550293, 0.001776510034687817, 2.8322501182556152, 0.7858539819717407]",0.04573497921228409
3489,1725343334.952289,"[-0.13523204624652863, -0.005161077715456486, -0.09981974959373474, -0.012552972882986069, 0.003469900693744421, -0.0024052243679761887, -0.004303116351366043]",1.8510425090789795,"[1.8404699563980103, 0.4607830047607422, -0.16127300262451172, -1.2626800537109375, 0.001776510034687817, 2.8322501182556152, 0.7858549952507019]",0.04574478790163994
3490,1725343334.9766548,"[-0.13707968592643738, -0.005228786263614893, -0.10118063539266586, -0.012725760228931904, 0.0035167925525456667, -0.0024385298602283, -0.00436184648424387]",1.8519186973571777,"[1.8404699563980103, 0.46084699034690857, -0.16127200424671173, -1.262660026550293, 0.001777839963324368, 2.8322501182556152, 0.785860002040863]",0.04574040696024895
3491,1725343335.000938,"[-0.13501882553100586, -0.005145708564668894, -0.09965775907039642, -0.012536358088254929, 0.0034626938868314028, -0.002402509329840541, -0.004296573810279369]",1.849902629852295,"[1.840459942817688, 0.4609139859676361, -0.16127799451351166, -1.262660026550293, 0.001776510034687817, 2.8322501182556152, 0.7858560085296631]",0.045750487595796585
3492,1725343335.025359,"[-0.13682930171489716, -0.005208288785070181, -0.10099007189273834, -0.012707965448498726, 0.0035075079649686813, -0.0024359356611967087, -0.004354587756097317]",1.8506864309310913,"[1.840459942817688, 0.46103399991989136, -0.16127899289131165, -1.2626500129699707, 0.0017784499796107411, 2.8322501182556152, 0.7858549952507019]",0.0457465685904026
3493,1725343335.0497756,"[-0.137155681848526, -0.005209154449403286, -0.10122495144605637, -0.012744824402034283, 0.0035129168536514044, -0.002444162731990218, -0.004365768749266863]",1.851730227470398,"[1.840459942817688, 0.4612399935722351, -0.16128100454807281, -1.2626500129699707, 0.0017771399579942226, 2.8322501182556152, 0.7858539819717407]",0.04574134945869446
3494,1725343335.0741436,"[-0.13822387158870697, -0.005232388153672218, -0.10200339555740356, -0.012853673659265041, 0.003535992931574583, -0.002466794801875949, -0.00440076133236289]",1.8539512157440186,"[1.840459942817688, 0.461558997631073, -0.16128100454807281, -1.2626399993896484, 0.001775900018401444, 2.8322501182556152, 0.7858579754829407]",0.04573024436831474
3495,1725343335.0985417,"[-0.13634242117404938, -0.005134728737175465, -0.10060153901576996, -0.012692213989794254, 0.0034812437370419502, -0.0024379603564739227, -0.004342401400208473]",1.853225588798523,"[1.840440034866333, 0.4620260000228882, -0.16128399968147278, -1.2626399993896484, 0.001777839963324368, 2.8322501182556152, 0.7858570218086243]",0.045733872801065445
3496,1725343335.122712,"[-0.13909278810024261, -0.005206948611885309, -0.10261362791061401, -0.012965952977538109, 0.0035432951990514994, -0.0024937328416854143, -0.0044320267625153065]",1.85625422000885,"[1.840440034866333, 0.46261298656463623, -0.1612890064716339, -1.2626399993896484, 0.001776510034687817, 2.8322501182556152, 0.785860002040863]",0.0457187294960022
3497,1725343335.147011,"[-0.1426929086446762, -0.005303609650582075, -0.10524653643369675, -0.013323555700480938, 0.0036249510012567043, -0.002566651673987508, -0.004549260251224041]",1.8633590936660767,"[1.8404500484466553, 0.4633519947528839, -0.16128399968147278, -1.2626299858093262, 0.001776510034687817, 2.8322501182556152, 0.7858570218086243]",0.045683205127716064
3498,1725343335.1714323,"[-0.14117246866226196, -0.005200090818107128, -0.10409816354513168, -0.013207439333200455, 0.0035737024154514074, -0.002548971911892295, -0.004503729287534952]",1.8669555187225342,"[1.840440034866333, 0.46427300572395325, -0.16128599643707275, -1.2626399993896484, 0.0017771200509741902, 2.8322501182556152, 0.7858570218086243]",0.04566522315144539
3499,1725343335.1954799,"[-0.1434885859489441, -0.005237168166786432, -0.10577589273452759, -0.013451245613396168, 0.003618944901973009, -0.0026012067683041096, -0.004580645356327295]",1.8728176355361938,"[1.840440034866333, 0.46526899933815, -0.16128799319267273, -1.2626399993896484, 0.0017765499651432037, 2.8322501182556152, 0.7858570218086243]",0.04563591256737709
3500,1725343335.2197847,"[-0.1446894109249115, -0.00523142796009779, -0.10662833601236343, -0.013591703958809376, 0.003635111730545759, -0.0026336926966905594, -0.004621948581188917]",1.879002332687378,"[1.840440034866333, 0.46634599566459656, -0.1612910032272339, -1.2626399993896484, 0.0017802199581637979, 2.8322501182556152, 0.7858570218086243]",0.04560498893260956
