time_step,time,target_vel,intensity,current_joint,min_distance
1350,1725341875.1947384,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.036879099905490875, -0.19315899908542633, -0.028010299429297447, -2.4367499351501465, 0.00036993599496781826, 2.983680009841919, 0.7852550148963928]",0.11544717848300934
1351,1725341875.2185767,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.036890801042318344, -0.1885479986667633, -0.028008200228214264, -2.4367599487304688, 0.0003757759986910969, 2.983680009841919, 0.7852550148963928]",0.11272798478603363
1352,1725341875.2424884,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.036891598254442215, -0.18365199863910675, -0.028011299669742584, -2.4367599487304688, 0.0003746720030903816, 2.983680009841919, 0.7852540016174316]",0.10984282195568085
1353,1725341875.2662518,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.036889899522066116, -0.1783750057220459, -0.028015699237585068, -2.436739921569824, 0.00037788800545968115, 2.983680009841919, 0.7852550148963928]",0.10673989355564117
1354,1725341875.2901235,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03689590096473694, -0.17290900647640228, -0.0280131995677948, -2.436769962310791, 0.0003768359893001616, 2.983680009841919, 0.7852550148963928]",0.10349315404891968
1355,1725341875.313868,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03690880164504051, -0.16644099354743958, -0.028003200888633728, -2.436840057373047, 0.0003717780055012554, 2.983680009841919, 0.7852540016174316]",0.09962563216686249
1356,1725341875.3377223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03690040111541748, -0.15957100689411163, -0.028006400913000107, -2.436889886856079, 0.00037371201324276626, 2.983680009841919, 0.7852550148963928]",0.09552459418773651
1357,1725341875.3616836,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03689710050821304, -0.1526149958372116, -0.028008099645376205, -2.4368600845336914, 0.0003772109921555966, 2.983680009841919, 0.785256028175354]",0.09140878915786743
1358,1725341875.3856835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.036902301013469696, -0.14531299471855164, -0.028011299669742584, -2.4369399547576904, 0.00037396198604255915, 2.9836699962615967, 0.7852550148963928]",0.08701793849468231
1359,1725341875.4096632,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.036909300833940506, -0.1372230052947998, -0.028006400913000107, -2.43710994720459, 0.00037372499355114996, 2.983680009841919, 0.7852550148963928]",0.08210492134094238
1360,1725341875.4335103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03691419959068298, -0.12919999659061432, -0.028002599254250526, -2.4371700286865234, 0.00037589299608953297, 2.9836699962615967, 0.7852550148963928]",0.07728156447410583
1361,1725341875.4572127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03689609840512276, -0.1212100014090538, -0.0280217994004488, -2.437160015106201, 0.0003811699862126261, 2.9836699962615967, 0.7852550148963928]",0.07251343131065369
1362,1725341875.4812434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03690889850258827, -0.11298099905252457, -0.028016500174999237, -2.4373700618743896, 0.000378847005777061, 2.9836699962615967, 0.7852519750595093]",0.06748054921627045
1363,1725341875.5051625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03691580146551132, -0.10399000346660614, -0.028012899681925774, -2.4375500679016113, 0.00037956598680466413, 2.9836699962615967, 0.7852550148963928]",0.062010783702135086
1364,1725341875.5288754,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.03692460060119629, -0.09593009948730469, -0.02800619974732399, -2.437530040740967, 0.0003778229875024408, 2.9836699962615967, 0.7852529883384705]",0.05721108987927437
1365,1725341875.5528376,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.036927398294210434, -0.08695069700479507, -0.02800150029361248, -2.4377400875091553, 0.00038019800558686256, 2.9836699962615967, 0.7852519750595093]",0.0517524816095829
1366,1725341875.57638,"[0.0016108794370666146, -0.6961632370948792, 0.00398683687672019, 0.6180179119110107, -0.005728377960622311, 0.22543403506278992, -0.003288567066192627]",1.731553077697754,"[0.03691219910979271, -0.07802339643239975, -0.02802100032567978, -2.437959909439087, 0.0003821429854724556, 2.9836699962615967, 0.785256028175354]",0.046342235058546066
1367,1725341875.5995886,"[0.0018374596256762743, -0.7788706421852112, 0.004192150663584471, 0.6873452067375183, -0.006189307663589716, 0.2508181631565094, -0.003534367773681879]",2.7024621963500977,"[0.036927398294210434, -0.06979060173034668, -0.028016600757837296, -2.437959909439087, 0.00037875398993492126, 2.9836699962615967, 0.7852540016174316]",0.041487690061330795
1368,1725341875.622993,"[0.002505437470972538, -0.9778613448143005, 0.00505972933024168, 0.857178807258606, -0.007518333848565817, 0.31296566128730774, -0.004283466376364231]",3.7519896030426025,"[0.03693550080060959, -0.06097609922289848, -0.02800470031797886, -2.4381299018859863, 0.0003721799876075238, 2.9836599826812744, 0.785256028175354]",0.03624005243182182
1369,1725341875.6464167,"[0.002905525965616107, -1.0264637470245361, 0.005222872830927372, 0.8943588733673096, -0.0077064745128154755, 0.3267509937286377, -0.004397661425173283]",4.646452903747559,"[0.036931801587343216, -0.05318859964609146, -0.028008699417114258, -2.4380600452423096, 0.0003708460135385394, 2.983690023422241, 0.7852519750595093]",0.03176773712038994
1370,1725341875.6698751,"[0.003121062880381942, -1.0172795057296753, 0.005122249014675617, 0.8820100426673889, -0.0075278934091329575, 0.32250267267227173, -0.004319637082517147]",5.336176872253418,"[0.036943498998880386, -0.04666079953312874, -0.028005799278616905, -2.437619924545288, 0.0003695219929795712, 2.9841198921203613, 0.785256028175354]",0.028319116681814194
1371,1725341875.6934092,"[0.0028686379082500935, -0.9170872569084167, 0.0044853235594928265, 0.7927687168121338, -0.0067398338578641415, 0.29014530777931213, -0.0038967484142631292]",5.7354207038879395,"[0.03694469854235649, -0.04193180054426193, -0.028002500534057617, -2.4365999698638916, 0.000365655985660851, 2.9851999282836914, 0.7852519750595093]",0.026322897523641586
1372,1725341875.7170296,"[0.0022503456566482782, -0.765294075012207, 0.003508227411657572, 0.6609954833984375, -0.005619139410555363, 0.24219776690006256, -0.0032786494120955467]",5.833079814910889,"[0.03694609925150871, -0.039027899503707886, -0.028005100786685944, -2.4350099563598633, 0.00036758900387212634, 2.9873199462890625, 0.7852550148963928]",0.025834601372480392
1373,1725341875.7405705,"[0.0013753044186159968, -0.5483079552650452, 0.0022660098038613796, 0.4742826521396637, -0.004042311105877161, 0.17397168278694153, -0.0023792569991201162]",5.600404262542725,"[0.036959901452064514, -0.03835180029273033, -0.027999499812722206, -2.4328598976135254, 0.00036494398955255747, 2.99003005027771, 0.7852569818496704]",0.02699797973036766
1374,1725341875.7640126,"[0.0006562890484929085, -0.34600329399108887, 0.001232445938512683, 0.300175279378891, -0.002569906646385789, 0.1101987361907959, -0.0015244034584611654]",5.127840518951416,"[0.03695100173354149, -0.038968201726675034, -0.02800530008971691, -2.429810047149658, 0.0003708440053742379, 2.992719888687134, 0.7852540016174316]",0.029360797256231308
1375,1725341875.787479,"[0.00018064456526190042, -0.15039145946502686, 0.00044162297854200006, 0.13096219301223755, -0.0011309351539239287, 0.04810548573732376, -0.0006764461286365986]",4.474764823913574,"[0.036978598684072495, -0.04019850119948387, -0.02798840031027794, -2.4256300926208496, 0.000374811002984643, 2.9951000213623047, 0.7852550148963928]",0.03262617811560631
1376,1725341875.811097,"[2.1607167582260445e-05, -0.03568664938211441, 8.645570778753608e-05, 0.03118722327053547, -0.00027244866942055523, 0.011459673754870892, -0.00016425002831965685]",3.794562339782715,"[0.036975301802158356, -0.04167259857058525, -0.02799529954791069, -2.421329975128174, 0.00037735499790869653, 2.9968700408935547, 0.7852540016174316]",0.03602718934416771
1377,1725341875.834871,"[2.886126594603411e-06, -0.015333615243434906, 3.181112333550118e-05, 0.01343685295432806, -0.00011870182061102241, 0.004937113728374243, -7.19117815606296e-05]",3.2283151149749756,"[0.03696639835834503, -0.04291509836912155, -0.028016500174999237, -2.417520046234131, 0.00038757501170039177, 2.997499942779541, 0.7852550148963928]",0.03885842487215996
1378,1725341875.8585267,"[-5.9272146302191686e-08, -0.0004480729694478214, 8.033212566260772e-07, 0.0003934362612199038, -3.5112811929138843e-06, 0.00014453144103754312, -2.135535396519117e-06]",2.7598419189453125,"[0.036985401064157486, -0.04354570060968399, -0.028008699417114258, -2.4137799739837646, 0.00038382800994440913, 2.9975500106811523, 0.7852550148963928]",0.04120079055428505
1379,1725341875.882123,"[-8.087250535027124e-06, -0.02241426333785057, 3.532938353600912e-05, 0.01970641314983368, -0.00017729711544234306, 0.007238331716507673, -0.00010820264287758619]",2.4216766357421875,"[0.03700869902968407, -0.04364350065588951, -0.027993399649858475, -2.410680055618286, 0.00038179499097168446, 2.9975500106811523, 0.7852479815483093]",0.042891617864370346
1380,1725341875.9056728,"[-3.354098225827329e-05, -0.06801501661539078, 9.845169552136213e-05, 0.05984048545360565, -0.0005412009195424616, 0.021978411823511124, -0.00033104702015407383]",2.2205049991607666,"[0.0370291993021965, -0.043609898537397385, -0.027997000142931938, -2.4087400436401367, 0.0003820300044026226, 2.9975500106811523, 0.7852550148963928]",0.04389747604727745
1381,1725341875.92926,"[-5.654698907164857e-05, -0.09977284073829651, 0.00013746471086051315, 0.0878162682056427, -0.000796369044110179, 0.032252274453639984, -0.0004876617167610675]",2.107530355453491,"[0.037015400826931, -0.04361579939723015, -0.028018800541758537, -2.407680034637451, 0.0003833519876934588, 2.9975500106811523, 0.7852550148963928]",0.04446234926581383
1382,1725341875.9528973,"[-8.01478890934959e-05, -0.13717041909694672, 0.0001866525417426601, 0.12074640393257141, -0.0010961758671328425, 0.044346075505018234, -0.0006715729832649231]",2.0723159313201904,"[0.037025999277830124, -0.043616898357868195, -0.028010200709104538, -2.4073500633239746, 0.00038250500801950693, 2.9975500106811523, 0.7852540016174316]",0.04463842138648033
1383,1725341875.9766047,"[-9.641758515499532e-05, -0.1685687005519867, 0.00023089494789019227, 0.14837433397769928, -0.0013465122319757938, 0.0544927604496479, -0.0008249155362136662]",2.0898172855377197,"[0.037039801478385925, -0.04357500001788139, -0.027986999601125717, -2.4074599742889404, 0.000376604002667591, 2.997529983520508, 0.7852550148963928]",0.04455091431736946
1384,1725341876.0000768,"[-9.986561781261116e-05, -0.17611099779605865, 0.0002415950148133561, 0.15499845147132874, -0.0014053405029699206, 0.056926239281892776, -0.000860681408084929]",2.114506959915161,"[0.03701769933104515, -0.04351679980754852, -0.027993999421596527, -2.40762996673584, 0.00037701500696130097, 2.99753999710083, 0.7852550148963928]",0.04442746564745903
1385,1725341876.0235574,"[-0.00010327388736186549, -0.1823676973581314, 0.0002495957014616579, 0.16048641502857208, -0.001453437260352075, 0.05894208699464798, -0.0008897047373466194]",2.1430130004882812,"[0.03700000047683716, -0.04341540113091469, -0.02802019938826561, -2.4077799320220947, 0.0003814020019490272, 2.997529983520508, 0.7852519750595093]",0.04428493604063988
1386,1725341876.047214,"[-0.0001073481616913341, -0.18880794942378998, 0.0002555114042479545, 0.16612491011619568, -0.0015030968934297562, 0.061013732105493546, -0.0009201136417686939]",2.174788236618042,"[0.037015900015830994, -0.0431428998708725, -0.028010299429297447, -2.4077699184417725, 0.00037722199340350926, 2.997529983520508, 0.7852540016174316]",0.044126059859991074
1387,1725341876.0707285,"[-0.00012142083141952753, -0.21176297962665558, 0.0002803377865348011, 0.18626204133033752, -0.0016826821956783533, 0.06841138005256653, -0.0010300360154360533]",2.23294734954834,"[0.03703419864177704, -0.042633701115846634, -0.02798430062830448, -2.4077401161193848, 0.00037887500366196036, 2.997529983520508, 0.7852519750595093]",0.04383526369929314
1388,1725341876.094246,"[-0.0001418849715264514, -0.24061588943004608, 0.00030653862631879747, 0.2115415334701538, -0.0019052206771448255, 0.0776989609003067, -0.0011657782597467303]",2.3204097747802734,"[0.03702060133218765, -0.04190739989280701, -0.027987200766801834, -2.4077401161193848, 0.0003793909854721278, 2.997529983520508, 0.7852510213851929]",0.04339795187115669
1389,1725341876.1177764,"[-0.0001734023680910468, -0.28114086389541626, 0.00033628990058787167, 0.24699799716472626, -0.0022146664559841156, 0.09072704613208771, -0.0013544140383601189]",2.4477758407592773,"[0.03700530156493187, -0.040796101093292236, -0.028001900762319565, -2.407680034637451, 0.0003779869875870645, 2.997529983520508, 0.7852489948272705]",0.042761120945215225
1390,1725341876.1412723,"[-0.0002269249380333349, -0.34725701808929443, 0.0003743859415408224, 0.3047517240047455, -0.002715428126975894, 0.11195161938667297, -0.0016600096132606268]",2.6434013843536377,"[0.03701220080256462, -0.03902510181069374, -0.02800220064818859, -2.407520055770874, 0.0003758360107894987, 2.99753999710083, 0.7852540016174316]",0.04178299382328987
1391,1725341876.1647673,"[-0.0002931338094640523, -0.41973552107810974, 0.0003876671544276178, 0.36781948804855347, -0.003251285059377551, 0.1351362019777298, -0.001986816292628646]",2.9018797874450684,"[0.03702069818973541, -0.036638498306274414, -0.027988800778985023, -2.407249927520752, 0.0003791270137298852, 2.997529983520508, 0.785256028175354]",0.04049060121178627
1392,1725341876.1883116,"[-0.00039752363227307796, -0.5215408205986023, 0.00036922222352586687, 0.4561103284358978, -0.0039885458536446095, 0.1676073521375656, -0.002437009708955884]",3.2518529891967773,"[0.037015400826931, -0.03329620137810707, -0.02799060009419918, -2.4067800045013428, 0.0003798030083999038, 2.9975600242614746, 0.7852550148963928]",0.03874073550105095
1393,1725341876.211865,"[-0.0005112214712426066, -0.6009088158607483, 0.00026243069441989064, 0.5242934823036194, -0.004532055463641882, 0.1927189826965332, -0.002771767321974039]",3.641414165496826,"[0.03701069951057434, -0.029239699244499207, -0.02798919938504696, -2.4059200286865234, 0.0003789770125877112, 2.9976999759674072, 0.7852550148963928]",0.03679293021559715
1394,1725341876.235519,"[-0.0006844463641755283, -0.6905830502510071, 4.6512679546140134e-05, 0.6008778810501099, -0.005130234640091658, 0.22097615897655487, -0.0031477175652980804]",4.076605796813965,"[0.03701680153608322, -0.024098800495266914, -0.027994999662041664, -2.404370069503784, 0.0003727769944816828, 2.9981300830841064, 0.7852519750595093]",0.034616973251104355
1395,1725341876.2588952,"[-0.0008971081115305424, -0.7402091026306152, -0.00030578995938412845, 0.642246425151825, -0.005424063187092543, 0.23635533452033997, -0.0033493174705654383]",4.490072250366211,"[0.03702839836478233, -0.01821950078010559, -0.02798919938504696, -2.401930093765259, 0.00037460000021383166, 2.999000072479248, 0.7852550148963928]",0.03254963830113411
1396,1725341876.2823944,"[-0.0011673590634018183, -0.7799610495567322, -0.0007589118322357535, 0.6748780608177185, -0.005644294898957014, 0.24858292937278748, -0.003516655880957842]",4.872121810913086,"[0.0370291993021965, -0.011953099630773067, -0.027987100183963776, -2.3988800048828125, 0.00037279000389389694, 3.0002501010894775, 0.7852540016174316]",0.030639391392469406
1397,1725341876.3059456,"[-0.0015236195176839828, -0.8357387185096741, -0.0013305095490068197, 0.7211125493049622, -0.005977731663733721, 0.26589810848236084, -0.0037669804878532887]",5.252135753631592,"[0.03702560067176819, -0.005274029914289713, -0.027997300028800964, -2.395469903945923, 0.0003748130111489445, 3.0018699169158936, 0.7852500081062317]",0.0287393219769001
1398,1725341876.3293579,"[-0.0017191931838169694, -0.7789923548698425, -0.0017321702325716615, 0.6708534955978394, -0.005531256087124348, 0.24762333929538727, -0.0035286552738398314]",5.47007417678833,"[0.037027500569820404, 0.0003797610115725547, -0.027992000803351402, -2.3917300701141357, 0.00037145501119084656, 3.003700017929077, 0.7852510213851929]",0.02764962986111641
1399,1725341876.3528805,"[-0.001844386337324977, -0.675676703453064, -0.002004775684326887, 0.5812900066375732, -0.0047819106839597225, 0.21478968858718872, -0.003093563951551914]",5.494109630584717,"[0.0370291993021965, 0.005393379833549261, -0.027981899678707123, -2.3869800567626953, 0.00037409900687634945, 3.005970001220703, 0.7852550148963928]",0.027529451996088028
1400,1725341876.3763275,"[-0.0018355136271566153, -0.5589768290519714, -0.0020628836937248707, 0.48081648349761963, -0.003959066234529018, 0.17786169052124023, -0.002599959261715412]",5.346390247344971,"[0.03702560067176819, 0.009195149876177311, -0.027992399409413338, -2.3821399211883545, 0.0003727769944816828, 3.0087499618530273, 0.7852529883384705]",0.028268050402402878
1401,1725341876.3998544,"[-0.0017931134207174182, -0.4676929712295532, -0.0020478321239352226, 0.40240395069122314, -0.003322682110592723, 0.1489846557378769, -0.0022114175371825695]",5.0995001792907715,"[0.03700369969010353, 0.012240899726748466, -0.028017299249768257, -2.3770999908447266, 0.000379031989723444, 3.011199951171875, 0.785256028175354]",0.029502499848604202
1402,1725341876.4233367,"[-0.0016320134745910764, -0.37739503383636475, -0.0018761237151920795, 0.32489946484565735, -0.002696133451536298, 0.12034699320793152, -0.0018132813274860382]",4.775747299194336,"[0.03700679913163185, 0.014464300125837326, -0.028020299971103668, -2.3720099925994873, 0.0003806099994108081, 3.012890100479126, 0.785256028175354]",0.03112126514315605
1403,1725341876.446932,"[-0.0014921784168109298, -0.315788596868515, -0.0017209418583661318, 0.27203625440597534, -0.0022730377968400717, 0.10079040378332138, -0.0015415451489388943]",4.432255744934082,"[0.037031300365924835, 0.0161374993622303, -0.027990199625492096, -2.367189884185791, 0.00037674399209208786, 3.0140299797058105, 0.7852550148963928]",0.032838720828294754
1404,1725341876.4704754,"[-0.0013476674212142825, -0.2648335099220276, -0.001559771946631372, 0.2282651960849762, -0.001921456540003419, 0.0845755860209465, -0.001311566447839141]",4.088336944580078,"[0.03703929856419563, 0.017772700637578964, -0.027980700135231018, -2.362230062484741, 0.00037686299765482545, 3.014620065689087, 0.7852540016174316]",0.034558314830064774
1405,1725341876.4939818,"[-0.0013588484143838286, -0.2505858242511749, -0.0015818134415894747, 0.21603937447071075, -0.0018301764503121376, 0.08004062622785568, -0.0012557171285152435]",3.796492099761963,"[0.037009499967098236, 0.019671300426125526, -0.02799680083990097, -2.3573501110076904, 0.0003859910066239536, 3.014859914779663, 0.7852519750595093]",0.03601754084229469
1406,1725341876.5174446,"[-0.0016469086986035109, -0.2884810268878937, -0.0019336679251864552, 0.2486632764339447, -0.002114500617608428, 0.09212217479944229, -0.0014573291409760714]",3.620241165161133,"[0.03700169920921326, 0.021919799968600273, -0.028010500594973564, -2.353100061416626, 0.0003853639937005937, 3.0149199962615967, 0.7852550148963928]",0.03689879551529884
1407,1725341876.5409017,"[-0.0019711896311491728, -0.32771360874176025, -0.0023433987516909838, 0.2822897732257843, -0.0024038502015173435, 0.10457736998796463, -0.001665007323026657]",3.537047863006592,"[0.03702770173549652, 0.025010500103235245, -0.028000200167298317, -2.3487300872802734, 0.0003814850060734898, 3.0149199962615967, 0.7852500081062317]",0.0373147614300251
1408,1725341876.5643141,"[-0.002378061879426241, -0.37479209899902344, -0.0028675543144345284, 0.3224996328353882, -0.0027436602395027876, 0.11947660893201828, -0.0019105392275378108]",3.538405418395996,"[0.037042900919914246, 0.028740599751472473, -0.02797980047762394, -2.344409942626953, 0.00037985900416970253, 3.0149199962615967, 0.7852529883384705]",0.0373079739511013
1409,1725341876.5878353,"[-0.0029470412991940975, -0.438292920589447, -0.0036101986188441515, 0.3765808045864105, -0.0031902282498776913, 0.13952268660068512, -0.0022345769684761763]",3.629782199859619,"[0.03703559935092926, 0.03327370062470436, -0.027984000742435455, -2.3399999141693115, 0.0003762900014407933, 3.014930009841919, 0.7852550148963928]",0.03685108944773674
1410,1725341876.6114583,"[-0.003600838128477335, -0.5042843818664551, -0.004482203628867865, 0.4324958622455597, -0.0036398654337972403, 0.1602572202682495, -0.0025654584169387817]",3.7955546379089355,"[0.03702180087566376, 0.03841479867696762, -0.027999699115753174, -2.3355700969696045, 0.0003811779897660017, 3.014930009841919, 0.7852510213851929]",0.03602222725749016
1411,1725341876.6349187,"[-0.004632193595170975, -0.60849529504776, -0.00586483720690012, 0.5206645131111145, -0.004339232575148344, 0.19296398758888245, -0.0030815592035651207]",4.074194431304932,"[0.03701860085129738, 0.04453679919242859, -0.028002500534057617, -2.3310599327087402, 0.0003787929890677333, 3.0149600505828857, 0.7852540016174316]",0.03462902829051018
1412,1725341876.6584134,"[-0.005447430536150932, -0.6756982207298279, -0.007000012323260307, 0.576810359954834, -0.004759746138006449, 0.21382804214954376, -0.0034075218718498945]",4.3889384269714355,"[0.037036001682281494, 0.05055579915642738, -0.027990400791168213, -2.327039957046509, 0.0003770829935092479, 3.015089988708496, 0.7852550148963928]",0.03305530920624733
1413,1725341876.6820397,"[-0.005997650325298309, -0.7018306255340576, -0.0078091989271342754, 0.5977118015289307, -0.004889823030680418, 0.22165963053703308, -0.0035358224995434284]",4.673587799072266,"[0.037036098539829254, 0.056818101555109024, -0.027974000200629234, -2.322550058364868, 0.0003715770144481212, 3.015510082244873, 0.7852510213851929]",0.031632062047719955
1414,1725341876.705647,"[-0.006215345114469528, -0.68792724609375, -0.008179765194654465, 0.5846379399299622, -0.004755186848342419, 0.21693642437458038, -0.003480946645140648]",4.877645492553711,"[0.037019699811935425, 0.06280360370874405, -0.027985699474811554, -2.3178300857543945, 0.00037145998794585466, 3.0165200233459473, 0.7852540016174316]",0.03061177209019661
1415,1725341876.7293482,"[-0.006935987621545792, -0.7260952591896057, -0.009218830615282059, 0.6157251000404358, -0.004978290293365717, 0.2286231815814972, -0.00369372614659369]",5.092003345489502,"[0.03699149936437607, 0.06904029846191406, -0.02802469953894615, -2.312969923019409, 0.0003774730139411986, 3.017709970474243, 0.7852510213851929]",0.029539983719587326
1416,1725341876.7527037,"[-0.0071014887653291225, -0.7057957649230957, -0.009514911100268364, 0.5973207354545593, -0.004815602675080299, 0.2219431847333908, -0.003624769626185298]",5.231567859649658,"[0.03699209913611412, 0.07500860095024109, -0.028021400794386864, -2.307770013809204, 0.0003792280040215701, 3.019089937210083, 0.785256028175354]",0.02884216234087944
1417,1725341876.776213,"[-0.006751404609531164, -0.6421630382537842, -0.00909903459250927, 0.5426230430603027, -0.004377725999802351, 0.20178252458572388, -0.0033455935772508383]",5.250910758972168,"[0.03701280057430267, 0.08011569827795029, -0.02799299918115139, -2.302609920501709, 0.0003708460135385394, 3.0209600925445557, 0.7852529883384705]",0.028745446354150772
1418,1725341876.799695,"[-0.006514287553727627, -0.5942075848579407, -0.008822971023619175, 0.5013932585716248, -0.004055701196193695, 0.1865859031677246, -0.003144997637718916]",5.197718143463135,"[0.037019599229097366, 0.08502619713544846, -0.02797500044107437, -2.2969601154327393, 0.00036891098716296256, 3.0227699279785156, 0.7852519750595093]",0.029011409729719162
1419,1725341876.8232727,"[-0.00614313455298543, -0.5395770072937012, -0.008354201912879944, 0.4547499120235443, -0.003692286554723978, 0.169319748878479, -0.0028989966958761215]",5.0779547691345215,"[0.036974500864744186, 0.08946630358695984, -0.028002699837088585, -2.291110038757324, 0.0003780089900828898, 3.0242600440979004, 0.7852550148963928]",0.029610227793455124
1420,1725341876.8467426,"[-0.006117896176874638, -0.519357442855835, -0.00835435651242733, 0.43717947602272034, -0.0035634925588965416, 0.16287073493003845, -0.0028331014327704906]",4.954407691955566,"[0.036931201815605164, 0.09381520003080368, -0.02803169935941696, -2.285360097885132, 0.00037482500192709267, 3.025830030441284, 0.785256028175354]",0.030227962881326675
1421,1725341876.8701222,"[-0.006005945149809122, -0.4936195909976959, -0.008236993104219437, 0.4149731397628784, -0.003400256624445319, 0.15467433631420135, -0.002735845046117902]",4.820066452026367,"[0.036912400275468826, 0.09833770245313644, -0.028027400374412537, -2.2792301177978516, 0.0003785559965763241, 3.0272200107574463, 0.7852540016174316]",0.030899669975042343
1422,1725341876.89367,"[-0.00606378773227334, -0.48523226380348206, -0.008350792340934277, 0.4074137806892395, -0.0033562786411494017, 0.15193772315979004, -0.002731932559981942]",4.701787948608398,"[0.03692900016903877, 0.1024940013885498, -0.02799610048532486, -2.273710012435913, 0.00037146799149923027, 3.0286800861358643, 0.7852540016174316]",0.03149105980992317
1423,1725341876.9170952,"[-0.005949291866272688, -0.4631543755531311, -0.008230280131101608, 0.38834014534950256, -0.0032172901555895805, 0.14489437639713287, -0.0026485715061426163]",4.576821327209473,"[0.036924999207258224, 0.10698500275611877, -0.027995100244879723, -2.2676799297332764, 0.00037861798773519695, 3.030019998550415, 0.7852500081062317]",0.03211589530110359
1424,1725341876.9406793,"[-0.006106092128902674, -0.4631028175354004, -0.008484387770295143, 0.38774538040161133, -0.003226866014301777, 0.14473217725753784, -0.00268452987074852]",4.477697372436523,"[0.036899399012327194, 0.11144299805164337, -0.028010299429297447, -2.261850118637085, 0.0003767489979509264, 3.0311501026153564, 0.7852519750595093]",0.03261151537299156
1425,1725341876.9643474,"[-0.006520194001495838, -0.4809707999229431, -0.00910008605569601, 0.4020514190196991, -0.0033572143875062466, 0.15013259649276733, -0.002823273418471217]",4.424201965332031,"[0.03687230125069618, 0.1163180023431778, -0.028020299971103668, -2.2559099197387695, 0.00037674998748116195, 3.0321900844573975, 0.7852510213851929]",0.03287899121642113
1426,1725341876.9877687,"[-0.007755639962852001, -0.5528565645217896, -0.010872917249798775, 0.4611736238002777, -0.0038530793972313404, 0.17229759693145752, -0.0032831754069775343]",4.4827070236206055,"[0.036870598793029785, 0.12226500362157822, -0.028013499453663826, -2.249769926071167, 0.00037791000795550644, 3.0333499908447266, 0.7852550148963928]",0.032586466521024704
1427,1725341877.0112553,"[-0.00893145240843296, -0.616263747215271, -0.012563362717628479, 0.5130267143249512, -0.004277259577065706, 0.1917615383863449, -0.003689936827868223]",4.617539882659912,"[0.03687850013375282, 0.12783299386501312, -0.028003200888633728, -2.244719982147217, 0.0003741540131159127, 3.034329891204834, 0.7852529883384705]",0.03191230073571205
1428,1725341877.0347686,"[-0.009331905283033848, -0.6213130950927734, -0.013178622350096703, 0.5160316824913025, -0.00429923040792346, 0.19301363825798035, -0.0037661108653992414]",4.730249404907227,"[0.036876898258924484, 0.13427799940109253, -0.028004800900816917, -2.2385900020599365, 0.0003807019966188818, 3.035830020904541, 0.7852550148963928]",0.03134875372052193
1429,1725341877.0583029,"[-0.009713676758110523, -0.6262271404266357, -0.01376759260892868, 0.5189701914787292, -0.0043211933225393295, 0.19426229596138, -0.0038457501213997602]",4.825342655181885,"[0.036875199526548386, 0.14038300514221191, -0.02800850011408329, -2.232800006866455, 0.000374811002984643, 3.037630081176758, 0.7852529883384705]",0.030873287469148636
1430,1725341877.0818586,"[-0.010586990974843502, -0.6596482396125793, -0.015056570991873741, 0.5453783273696899, -0.004536441061645746, 0.20430468022823334, -0.004104312043637037]",4.946496486663818,"[0.03685830160975456, 0.14689399302005768, -0.028023499995470047, -2.2267398834228516, 0.00038006401155143976, 3.039400100708008, 0.7852529883384705]",0.030267518013715744
1431,1725341877.1054275,"[-0.012196936644613743, -0.7325801253318787, -0.017393628135323524, 0.604137659072876, -0.005010729189962149, 0.22649741172790527, -0.004614257253706455]",5.143497467041016,"[0.03686090186238289, 0.15381300449371338, -0.028024600818753242, -2.220870018005371, 0.0003744979912880808, 3.0411300659179688, 0.7852519750595093]",0.02928251400589943
1432,1725341877.128899,"[-0.011960867792367935, -0.6959996819496155, -0.017107976600527763, 0.5725869536399841, -0.0047522373497486115, 0.21483322978019714, -0.004449224099516869]",5.246729850769043,"[0.03688089922070503, 0.16043700277805328, -0.02800630033016205, -2.214479923248291, 0.00037729498581029475, 3.0429298877716064, 0.7852510213851929]",0.02876635268330574
